referrer,views_total,views_unique
psc.edu,57,31
Google,56,31
github.com,9,4
Bing,4,4
DuckDuckGo,3,2
nvd.nist.gov,2,2
news.ycombinator.com,2,2
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
cve.mitre.org,1,1
