referrer,views_total,views_unique
Google,73,37
psc.edu,34,23
github.com,13,5
news.ycombinator.com,5,5
DuckDuckGo,5,3
qwant.com,2,1
Bing,1,1
nvd.nist.gov,1,1
perplexity.ai,1,1
yandex.ru,1,1
