referrer,views_total,views_unique
Google,111,32
psc.edu,36,20
meatwiki.nii.ac.jp,16,3
github.com,13,6
nvd.nist.gov,3,2
Baidu,3,2
com.google.android.gm,2,1
DuckDuckGo,2,1
cve.mitre.org,2,1
cve.org,1,1
