referrer,views_total,views_unique
Google,49,30
psc.edu,35,24
DuckDuckGo,6,1
github.com,4,4
news.ycombinator.com,4,2
cvedetails.com,3,1
cve.org,1,1
qwant.com,1,1
groups.io,1,1
cn.bing.com,1,1
