referrer,views_total,views_unique
psc.edu,178,36
Google,70,21
meatwiki.nii.ac.jp,24,4
github.com,15,5
DuckDuckGo,11,4
pcvogel.sarakura.net,2,1
Bing,2,1
com.google.android.gm,1,1
cve.org,1,1
nvd.nist.gov,1,1
