referrer,views_total,views_unique
Google,50,32
psc.edu,37,16
DuckDuckGo,17,5
github.com,9,4
news.ycombinator.com,4,4
Bing,2,2
daakghar.iucaa.in,1,1
marc.info,1,1
nvd.nist.gov,1,1
qwant.com,1,1
