referrer,views_total,views_unique
Google,44,20
psc.edu,43,23
github.com,37,7
Bing,19,3
meatwiki.nii.ac.jp,17,2
cve.mitre.org,1,1
DuckDuckGo,1,1
cn.bing.com,1,1
