referrer,views_total,views_unique
Google,63,20
psc.edu,40,15
github.com,12,4
nvd.nist.gov,2,2
statics.teams.cdn.office.net,1,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
cve.mitre.org,1,1
