referrer,views_total,views_unique
Google,85,27
psc.edu,48,13
github.com,22,9
meatwiki.nii.ac.jp,14,3
nvd.nist.gov,3,3
search.brave.com,3,1
Bing,2,2
news.ycombinator.com,1,1
cve.mitre.org,1,1
qwant.com,1,1
