referrer,views_total,views_unique
Google,40,30
psc.edu,33,14
DuckDuckGo,10,4
github.com,9,4
news.ycombinator.com,5,5
kagi.com,2,1
daakghar.iucaa.in,1,1
marc.info,1,1
nvd.nist.gov,1,1
qwant.com,1,1
