referrer,views_total,views_unique
Google,77,25
psc.edu,46,20
github.com,28,12
meatwiki.nii.ac.jp,12,1
statics.teams.cdn.office.net,6,4
Bing,4,2
forum.proxmox.com,2,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
