referrer,views_total,views_unique
Google,76,38
psc.edu,57,28
github.com,9,4
cn.bing.com,6,1
news.ycombinator.com,4,4
DuckDuckGo,3,2
perplexity.ai,3,1
search.brave.com,2,2
Bing,1,1
pcvogel.sarakura.net,1,1
