referrer,views_total,views_unique
psc.edu,98,36
Google,91,41
Bing,23,3
github.com,19,7
meatwiki.nii.ac.jp,14,3
us.search.yahoo.com,5,1
nvd.nist.gov,4,2
news.ycombinator.com,3,2
security.snyk.io,3,1
search.brave.com,3,1
