referrer,views_total,views_unique
Google,68,23
psc.edu,44,20
github.com,12,4
nvd.nist.gov,3,3
news.ycombinator.com,1,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
cve.mitre.org,1,1
