referrer,views_total,views_unique
Google,74,37
psc.edu,35,20
github.com,9,6
DuckDuckGo,6,1
cvedetails.com,3,1
search.brave.com,3,1
Bing,2,1
groups.io,1,1
news.ycombinator.com,1,1
cve.org,1,1
