referrer,views_total,views_unique
cve.mitre.org,89,74
Google,52,30
nvd.nist.gov,51,34
psc.edu,49,21
cve.org,39,37
github.com,31,15
meatwiki.nii.ac.jp,15,3
cvedetails.com,14,12
ecosia.org,14,2
avd.aliyun.com,13,12
