referrer,views_total,views_unique
Google,109,43
psc.edu,56,25
github.com,26,8
meatwiki.nii.ac.jp,12,3
DuckDuckGo,6,3
Bing,4,3
cn.bing.com,4,2
com.google.android.gm,4,1
search.brave.com,4,1
oss-fuzz.com,3,1
