referrer,views_total,views_unique
Google,39,19
psc.edu,34,18
meatwiki.nii.ac.jp,10,1
github.com,4,2
Bing,3,2
m.baidu.com,2,1
nvd.nist.gov,1,1
DuckDuckGo,1,1
