referrer,views_total,views_unique
psc.edu,81,33
Google,77,43
github.com,26,11
packetpushers.net,14,13
DuckDuckGo,7,5
Bing,5,3
search.brave.com,5,3
lists.mindrot.org,5,2
lwn.net,3,3
news.ycombinator.com,3,3
