referrer,views_total,views_unique
Google,72,36
psc.edu,41,20
nvd.nist.gov,3,3
search.brave.com,3,1
github.com,2,2
forum.proxmox.com,2,2
StartPage,1,1
news.ycombinator.com,1,1
DuckDuckGo,1,1
cn.bing.com,1,1
