referrer,views_total,views_unique
Google,59,27
psc.edu,57,17
github.com,25,10
meatwiki.nii.ac.jp,17,3
news.ycombinator.com,8,5
search.brave.com,3,1
DuckDuckGo,2,2
Bing,2,2
nvd.nist.gov,1,1
