referrer,views_total,views_unique
Google,58,32
psc.edu,35,20
DuckDuckGo,15,4
github.com,10,6
Bing,6,4
cn.bing.com,4,3
pcvogel.sarakura.net,2,1
com.google.android.gm,2,1
avd.aliyun.com,1,1
statics.teams.cdn.office.net,1,1
