referrer,views_total,views_unique
Google,56,30
psc.edu,34,19
DuckDuckGo,15,4
github.com,10,6
Bing,6,4
cn.bing.com,4,3
com.google.android.gm,3,2
pcvogel.sarakura.net,2,1
avd.aliyun.com,1,1
nvd.nist.gov,1,1
