referrer,views_total,views_unique
Google,101,37
psc.edu,60,30
github.com,26,12
meatwiki.nii.ac.jp,15,3
Bing,11,5
cve.mitre.org,9,5
nvd.nist.gov,8,5
cve.org,6,3
DuckDuckGo,5,3
us.search.yahoo.com,5,1
