referrer,views_total,views_unique
Google,73,26
psc.edu,47,22
github.com,12,4
nvd.nist.gov,3,3
Bing,2,2
statics.teams.cdn.office.net,1,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
yandex.ru,1,1
cve.mitre.org,1,1
