referrer,views_total,views_unique
Google,89,44
psc.edu,69,20
cn.bing.com,11,3
meatwiki.nii.ac.jp,9,3
github.com,8,6
Bing,8,2
news.ycombinator.com,7,6
l.workplace.com,3,1
DuckDuckGo,2,1
yandex.ru,2,1
