time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,78,29,34,19
2026-09-08 00:00:00+00:00,357,35,35,18
2026-09-09 00:00:00+00:00,520,36,31,21
2026-09-10 00:00:00+00:00,75,32,28,10
2026-09-11 00:00:00+00:00,250,27,10,6
2026-09-12 00:00:00+00:00,88,36,10,6
2026-09-13 00:00:00+00:00,65,25,8,4
2026-09-14 00:00:00+00:00,306,44,45,22
2026-09-15 00:00:00+00:00,377,39,30,18
2026-09-16 00:00:00+00:00,411,60,30,17
2026-09-17 00:00:00+00:00,287,48,27,11
2026-09-18 00:00:00+00:00,114,43,52,12
2026-09-19 00:00:00+00:00,78,40,15,6
2026-09-20 00:00:00+00:00,73,35,20,17
