referrer,views_total,views_unique
cve.mitre.org,100,80
Google,78,39
psc.edu,64,27
nvd.nist.gov,63,43
cve.org,51,47
github.com,34,18
avd.aliyun.com,17,16
meatwiki.nii.ac.jp,15,2
cvedetails.com,14,12
ecosia.org,14,2
