referrer,views_total,views_unique
Google,63,33
psc.edu,30,10
github.com,7,4
Bing,3,2
search.brave.com,3,1
cve.org,2,2
groups.io,1,1
forum.proxmox.com,1,1
cn.bing.com,1,1
