referrer,views_total,views_unique
Google,36,22
psc.edu,31,22
github.com,13,4
Bing,4,3
gateway.zscalertwo.net,4,1
DuckDuckGo,3,1
nvd.nist.gov,1,1
forums.gentoo.org,1,1
jiraeai.ms.com,1,1
