referrer,views_total,views_unique
psc.edu,46,25
Google,40,24
github.com,14,5
DuckDuckGo,5,2
Bing,2,2
gateway.zscalertwo.net,2,1
forums.gentoo.org,1,1
nvd.nist.gov,1,1
