referrer,views_total,views_unique
Google,58,29
psc.edu,45,24
github.com,14,7
DuckDuckGo,13,2
search.brave.com,5,1
Bing,4,2
cn.bing.com,3,1
com.google.android.gm,2,2
pcvogel.sarakura.net,2,1
news.ycombinator.com,2,1
