referrer,views_total,views_unique
Google,119,52
psc.edu,49,24
aws.predictiveresponse.net,25,23
github.com,14,11
news.ycombinator.com,6,5
DuckDuckGo,6,3
hklhms.lightning.force.com,6,1
perplexity.ai,4,1
statics.teams.cdn.office.net,3,2
chatgpt.com,2,1
