referrer,views_total,views_unique
Google,113,39
psc.edu,91,36
github.com,26,8
meatwiki.nii.ac.jp,17,3
Bing,10,4
DuckDuckGo,5,3
nvd.nist.gov,5,3
search.brave.com,5,2
us.search.yahoo.com,5,1
cve.mitre.org,3,2
