referrer,views_total,views_unique
Google,54,34
psc.edu,48,23
news.ycombinator.com,32,4
github.com,22,9
DuckDuckGo,11,5
search.brave.com,4,2
ecosia.org,3,1
forum.proxmox.com,2,1
Bing,1,1
cvedetails.com,1,1
