referrer,views_total,views_unique
Google,68,30
psc.edu,35,20
hklhms.lightning.force.com,3,1
l.facebook.com,3,1
statics.teams.cdn.office.net,2,2
news.ycombinator.com,2,2
yandex.ru,2,1
github.com,1,1
forum.proxmox.com,1,1
Bing,1,1
