referrer,views_total,views_unique
psc.edu,97,21
Google,81,45
meatwiki.nii.ac.jp,15,3
github.com,9,6
DuckDuckGo,6,4
Bing,6,1
news.ycombinator.com,1,1
translated.turbopages.org,1,1
