referrer,views_total,views_unique
Google,112,39
psc.edu,91,35
github.com,24,8
meatwiki.nii.ac.jp,17,3
Bing,15,5
DuckDuckGo,6,4
nvd.nist.gov,5,3
search.brave.com,5,2
us.search.yahoo.com,5,1
cve.mitre.org,4,3
