referrer,views_total,views_unique
Google,42,28
psc.edu,35,16
DuckDuckGo,11,5
lwn.net,7,7
github.com,7,3
news.ycombinator.com,6,5
nvd.nist.gov,2,2
kagi.com,2,1
daakghar.iucaa.in,1,1
search.brave.com,1,1
