referrer,views_total,views_unique
Google,77,31
psc.edu,33,19
hklhms.lightning.force.com,3,1
l.facebook.com,3,1
statics.teams.cdn.office.net,2,2
github.com,2,2
news.ycombinator.com,2,2
yandex.ru,2,1
DuckDuckGo,1,1
search.brave.com,1,1
