referrer,views_total,views_unique
psc.edu,52,24
Google,38,27
jiraeai.ms.com,8,2
news.ycombinator.com,6,4
github.com,4,3
avd.aliyun.com,3,1
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,1
Bing,2,1
ya.ru,1,1
