referrer,views_total,views_unique
Google,114,40
psc.edu,36,16
github.com,23,10
meatwiki.nii.ac.jp,14,2
DuckDuckGo,5,1
nvd.nist.gov,4,3
cve.mitre.org,4,3
cve.org,2,2
Bing,2,1
yandex.ru,2,1
