referrer,views_total,views_unique
Google,137,26
psc.edu,50,22
github.com,34,15
meatwiki.nii.ac.jp,13,2
statics.teams.cdn.office.net,6,4
Bing,4,2
forum.proxmox.com,2,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
