referrer,views_total,views_unique
psc.edu,58,31
Google,51,30
github.com,10,4
Bing,4,4
DuckDuckGo,3,2
news.ycombinator.com,2,2
nvd.nist.gov,2,2
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
