referrer,views_total,views_unique
Google,72,41
psc.edu,48,24
aws.predictiveresponse.net,26,24
github.com,8,5
DuckDuckGo,2,1
news.ycombinator.com,2,1
com.google.android.gm,1,1
cnnvd.org.cn,1,1
search.brave.com,1,1
chatgpt.com,1,1
