time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-30 00:00:00+00:00,1.0,1.0,31,16
2024-10-31 00:00:00+00:00,,,24,13
2024-11-01 00:00:00+00:00,6.0,6.0,55,16
2024-11-02 00:00:00+00:00,2.0,2.0,3,2
2024-11-03 00:00:00+00:00,5.0,4.0,4,4
2024-11-04 00:00:00+00:00,1.0,1.0,18,11
2024-11-05 00:00:00+00:00,3.0,2.0,16,11
2024-11-06 00:00:00+00:00,2.0,2.0,11,9
2024-11-07 00:00:00+00:00,1.0,1.0,13,7
2024-11-08 00:00:00+00:00,,,18,11
2024-11-09 00:00:00+00:00,1.0,1.0,10,4
2024-11-10 00:00:00+00:00,2.0,1.0,8,4
2024-11-11 00:00:00+00:00,1.0,1.0,15,11
2024-11-12 00:00:00+00:00,,,10,7
