referrer,views_total,views_unique
psc.edu,85,33
Google,37,22
meatwiki.nii.ac.jp,30,3
github.com,16,7
DuckDuckGo,5,5
chat.openai.com,2,1
search.brave.com,1,1
mail.google.com,1,1
