referrer,views_total,views_unique
news.ycombinator.com,84,68
psc.edu,81,34
Google,71,43
github.com,22,10
packetpushers.net,13,12
DuckDuckGo,8,6
search.brave.com,4,2
lwn.net,3,3
Bing,3,2
ecosia.org,2,1
