referrer,views_total,views_unique
Google,60,30
psc.edu,32,23
github.com,13,5
DuckDuckGo,5,3
news.ycombinator.com,4,4
nvd.nist.gov,2,2
qwant.com,2,1
Bing,1,1
perplexity.ai,1,1
yandex.ru,1,1
