referrer,views_total,views_unique
psc.edu,169,34
Google,69,19
meatwiki.nii.ac.jp,20,3
github.com,15,5
DuckDuckGo,11,4
nvd.nist.gov,5,2
kagi.com,5,1
pcvogel.sarakura.net,2,1
Bing,2,1
com.google.android.gm,1,1
