referrer,views_total,views_unique
psc.edu,86,32
Google,76,27
github.com,43,10
meatwiki.nii.ac.jp,27,4
cn.bing.com,3,1
nvd.nist.gov,2,2
presearch.com,1,1
cve.mitre.org,1,1
search.brave.com,1,1
forum.armbian.com,1,1
