referrer,views_total,views_unique
cve.mitre.org,68,62
Google,45,25
nvd.nist.gov,44,28
psc.edu,39,20
github.com,29,13
cve.org,28,27
ecosia.org,14,2
avd.aliyun.com,13,12
cvedetails.com,12,10
meatwiki.nii.ac.jp,11,3
