referrer,views_total,views_unique
Google,92,31
psc.edu,38,10
meatwiki.nii.ac.jp,18,3
github.com,16,7
nvd.nist.gov,4,4
cve.mitre.org,3,2
search.brave.com,3,1
cve.org,2,2
qwant.com,1,1
statics.teams.cdn.office.net,1,1
