referrer,views_total,views_unique
psc.edu,127,39
Google,104,32
github.com,38,6
statics.teams.cdn.office.net,17,3
Bing,11,1
figshare.com,9,1
StartPage,4,1
search.brave.com,2,2
meatwiki.nii.ac.jp,1,1
m.baidu.com,1,1
