referrer,views_total,views_unique
Google,47,23
psc.edu,35,25
meatwiki.nii.ac.jp,13,3
DuckDuckGo,11,3
github.com,8,4
Bing,8,2
code.google.com,4,1
nvd.nist.gov,2,2
Baidu,1,1
search.brave.com,1,1
