referrer,views_total,views_unique
Google,64,35
psc.edu,38,20
github.com,25,9
oss-fuzz.com,7,2
meatwiki.nii.ac.jp,7,1
com.google.android.gm,4,1
news.ycombinator.com,3,3
DuckDuckGo,1,1
Baidu,1,1
