time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-11 00:00:00+00:00,5.0,4.0,22,8
2024-02-12 00:00:00+00:00,5.0,5.0,17,9
2024-02-13 00:00:00+00:00,6.0,4.0,40,9
2024-02-14 00:00:00+00:00,11.0,9.0,17,9
2024-02-15 00:00:00+00:00,2.0,2.0,12,9
2024-02-16 00:00:00+00:00,5.0,4.0,41,13
2024-02-17 00:00:00+00:00,2.0,2.0,11,6
2024-02-18 00:00:00+00:00,1.0,1.0,7,6
2024-02-19 00:00:00+00:00,6.0,5.0,66,14
2024-02-20 00:00:00+00:00,2.0,2.0,18,9
2024-02-21 00:00:00+00:00,5.0,5.0,19,10
2024-02-22 00:00:00+00:00,149.0,8.0,52,21
2024-02-23 00:00:00+00:00,97.0,7.0,22,8
2024-02-24 00:00:00+00:00,,,1,1
