referrer,views_total,views_unique
Google,58,35
psc.edu,49,28
github.com,12,8
colab.research.google.com,6,1
search.brave.com,5,1
DuckDuckGo,4,4
Bing,4,1
statics.teams.cdn.office.net,3,3
news.ycombinator.com,3,1
taisc.webfarm.ms.com,2,1
