referrer,views_total,views_unique
Google,83,44
psc.edu,66,19
meatwiki.nii.ac.jp,14,2
DuckDuckGo,6,4
github.com,6,4
Bing,6,1
news.ycombinator.com,4,4
Baidu,1,1
translated.turbopages.org,1,1
