referrer,views_total,views_unique
Google,74,39
psc.edu,49,26
news.ycombinator.com,6,3
github.com,5,4
search.brave.com,3,1
Bing,1,1
cn.bing.com,1,1
perplexity.ai,1,1
DuckDuckGo,1,1
