referrer,views_total,views_unique
Google,105,49
psc.edu,58,31
github.com,55,6
meatwiki.nii.ac.jp,21,2
forum.proxmox.com,7,6
Bing,6,3
nvd.nist.gov,2,2
search.brave.com,2,2
confluence.cloudferro.com,1,1
copilot.microsoft.com,1,1
