referrer,views_total,views_unique
Google,79,36
psc.edu,54,29
github.com,9,3
hklhms.lightning.force.com,3,1
statics.teams.cdn.office.net,2,2
yandex.ru,2,1
nvd.nist.gov,1,1
forum.proxmox.com,1,1
Bing,1,1
search.brave.com,1,1
