referrer,views_total,views_unique
Google,50,22
psc.edu,44,27
meatwiki.nii.ac.jp,16,3
github.com,10,5
code.google.com,4,1
Bing,4,1
DuckDuckGo,3,2
nvd.nist.gov,1,1
Baidu,1,1
search.brave.com,1,1
