referrer,views_total,views_unique
Google,109,47
psc.edu,44,22
aws.predictiveresponse.net,26,24
github.com,11,8
news.ycombinator.com,6,5
DuckDuckGo,6,3
hklhms.lightning.force.com,6,1
statics.teams.cdn.office.net,3,2
search.brave.com,2,2
sbgrid.org,2,1
